channel,attention,cued_side,timepoint,erp,time
O2,1,1,78,-1.3398025495608088e-06,0.29000000000000004
PO4,1,1,78,-1.2565116235459863e-06,0.29000000000000004
P4,1,1,78,-2.1488944886908566e-07,0.29000000000000004
P6,1,1,78,-1.1623388377733074e-06,0.29000000000000004
P2,1,1,78,-5.3279434057330316e-08,0.29000000000000004
P1,1,1,78,-3.3071257037153874e-08,0.29000000000000004
P3,1,1,78,-3.142666863973815e-08,0.29000000000000004
P5,1,1,78,-9.373452442329612e-07,0.29000000000000004
PO3,1,1,78,-7.921148770840645e-07,0.29000000000000004
O1,1,1,78,-1.5887205302965137e-06,0.29000000000000004
Pz,1,1,78,5.1361863526430487e-08,0.29000000000000004
POz,1,1,78,-1.2097468805012799e-06,0.29000000000000004
Oz,1,1,78,-1.543951770458773e-06,0.29000000000000004
Iz,1,1,78,-1.9399028940395666e-06,0.29000000000000004
O2,1,1,79,-1.6075541976077885e-06,0.29500000000000004
PO4,1,1,79,-1.6371587530225325e-06,0.29500000000000004
P4,1,1,79,-3.8428837577888945e-07,0.29500000000000004
P6,1,1,79,-1.1903632784394596e-06,0.29500000000000004
P2,1,1,79,-2.0284860503652564e-07,0.29500000000000004
P1,1,1,79,-3.098252645607748e-07,0.29500000000000004
P3,1,1,79,-1.639557614459132e-07,0.29500000000000004
P5,1,1,79,-8.625066644746874e-07,0.29500000000000004
PO3,1,1,79,-1.0408475523743172e-06,0.29500000000000004
O1,1,1,79,-1.8023593809738602e-06,0.29500000000000004
Pz,1,1,79,-2.064200875681168e-07,0.29500000000000004
POz,1,1,79,-1.657676195458584e-06,0.29500000000000004
Oz,1,1,79,-1.9407619919159645e-06,0.29500000000000004
Iz,1,1,79,-1.9911995136901213e-06,0.29500000000000004
O2,1,1,80,-1.3127593821975825e-06,0.30000000000000004
PO4,1,1,80,-1.2573820212035714e-06,0.30000000000000004
P4,1,1,80,-2.3245440242476415e-07,0.30000000000000004
P6,1,1,80,-1.1134212429875745e-06,0.30000000000000004
P2,1,1,80,1.3966263329225764e-07,0.30000000000000004
P1,1,1,80,-1.3029576636998802e-08,0.30000000000000004
P3,1,1,80,1.1841509802501699e-07,0.30000000000000004
P5,1,1,80,-6.409152457336396e-07,0.30000000000000004
PO3,1,1,80,-9.682530790412571e-07,0.30000000000000004
O1,1,1,80,-1.6086775252124277e-06,0.30000000000000004
Pz,1,1,80,1.729280799396908e-07,0.30000000000000004
POz,1,1,80,-1.463019665281853e-06,0.30000000000000004
Oz,1,1,80,-1.9311993754140435e-06,0.30000000000000004
Iz,1,1,80,-2.426521730604291e-06,0.30000000000000004
O2,1,1,81,-1.1262858995028505e-06,0.30500000000000005
PO4,1,1,81,-1.1907966811140977e-06,0.30500000000000005
P4,1,1,81,-1.441978291732461e-07,0.30500000000000005
P6,1,1,81,-8.59598703361843e-07,0.30500000000000005
P2,1,1,81,2.303471887582564e-08,0.30500000000000005
P1,1,1,81,1.4707163354650674e-07,0.30500000000000005
P3,1,1,81,3.0999872535138646e-07,0.30500000000000005
P5,1,1,81,-4.0297263045518325e-07,0.30500000000000005
PO3,1,1,81,-6.302923655939467e-07,0.30500000000000005
O1,1,1,81,-1.4629228796727876e-06,0.30500000000000005
Pz,1,1,81,2.652984442978109e-07,0.30500000000000005
POz,1,1,81,-1.1880579470682598e-06,0.30500000000000005
Oz,1,1,81,-1.7255437672397714e-06,0.30500000000000005
Iz,1,1,81,-2.049004983404576e-06,0.30500000000000005
O2,1,1,82,-1.5360223689709854e-06,0.31000000000000005
PO4,1,1,82,-1.46660111796677e-06,0.31000000000000005
P4,1,1,82,-2.9608371346165303e-07,0.31000000000000005
P6,1,1,82,-1.0061930726826023e-06,0.31000000000000005
P2,1,1,82,-6.273608101820183e-08,0.31000000000000005
P1,1,1,82,4.6318667537785674e-08,0.31000000000000005
P3,1,1,82,4.115297834173799e-07,0.31000000000000005
P5,1,1,82,-1.386906220974584e-07,0.31000000000000005
PO3,1,1,82,-6.349456735757754e-07,0.31000000000000005
O1,1,1,82,-1.4038413451713166e-06,0.31000000000000005
Pz,1,1,82,1.9280024383748364e-07,0.31000000000000005
POz,1,1,82,-1.552969610036307e-06,0.31000000000000005
Oz,1,1,82,-1.9842923291594724e-06,0.31000000000000005
Iz,1,1,82,-2.4629681029662597e-06,0.31000000000000005
O2,1,1,83,-1.3098102590546264e-06,0.31500000000000006
PO4,1,1,83,-7.751119800269971e-07,0.31500000000000006
P4,1,1,83,4.6329124915977015e-07,0.31500000000000006
P6,1,1,83,-5.589078432185548e-07,0.31500000000000006
P2,1,1,83,4.143518304341959e-07,0.31500000000000006
P1,1,1,83,3.944289744293066e-07,0.31500000000000006
P3,1,1,83,5.551909590379826e-07,0.31500000000000006
P5,1,1,83,-4.905999364465894e-08,0.31500000000000006
PO3,1,1,83,-4.638046524829378e-07,0.31500000000000006
O1,1,1,83,-1.4006698085680018e-06,0.31500000000000006
Pz,1,1,83,7.100355018125355e-07,0.31500000000000006
POz,1,1,83,-1.1436185358912004e-06,0.31500000000000006
Oz,1,1,83,-1.8401945014588695e-06,0.31500000000000006
Iz,1,1,83,-2.534472558741473e-06,0.31500000000000006
O2,1,1,84,-1.0190899619604602e-06,0.31999999999999995
PO4,1,1,84,-7.041571682538336e-07,0.31999999999999995
P4,1,1,84,3.377519917732871e-07,0.31999999999999995
P6,1,1,84,-5.421340339355247e-07,0.31999999999999995
P2,1,1,84,3.8665812410689907e-07,0.31999999999999995
P1,1,1,84,6.562904331347358e-07,0.31999999999999995
P3,1,1,84,6.798626244502599e-07,0.31999999999999995
P5,1,1,84,6.639921759920484e-08,0.31999999999999995
PO3,1,1,84,-1.959808169342323e-07,0.31999999999999995
O1,1,1,84,-1.0856106796130762e-06,0.31999999999999995
Pz,1,1,84,6.454823459490473e-07,0.31999999999999995
POz,1,1,84,-8.066222529951626e-07,0.31999999999999995
Oz,1,1,84,-1.5464443453264056e-06,0.31999999999999995
Iz,1,1,84,-2.679330539862437e-06,0.31999999999999995
O2,1,1,85,-1.5510133443220275e-06,0.32499999999999996
PO4,1,1,85,-9.789849678147418e-07,0.32499999999999996
P4,1,1,85,2.278687187478529e-09,0.32499999999999996
P6,1,1,85,-7.415325037194954e-07,0.32499999999999996
P2,1,1,85,2.7120332584818336e-07,0.32499999999999996
P1,1,1,85,3.9025405854055133e-07,0.32499999999999996
P3,1,1,85,8.015177576195424e-07,0.32499999999999996
P5,1,1,85,1.6116951381746346e-07,0.32499999999999996
PO3,1,1,85,-1.8325976038271603e-07,0.32499999999999996
O1,1,1,85,-1.060156730264717e-06,0.32499999999999996
Pz,1,1,85,5.42123107465369e-07,0.32499999999999996
POz,1,1,85,-9.181125528288685e-07,0.32499999999999996
Oz,1,1,85,-1.7115570884824486e-06,0.32499999999999996
Iz,1,1,85,-2.6107761595292428e-06,0.32499999999999996
O2,1,1,86,-1.0506061976566018e-06,0.32999999999999996
PO4,1,1,86,-3.458845097900033e-07,0.32999999999999996
P4,1,1,86,3.3509390253243367e-07,0.32999999999999996
P6,1,1,86,-2.0576170928618865e-07,0.32999999999999996
P2,1,1,86,6.6068013394089e-07,0.32999999999999996
P1,1,1,86,6.881258763712836e-07,0.32999999999999996
P3,1,1,86,9.116560199810255e-07,0.32999999999999996
P5,1,1,86,4.427853409038221e-07,0.32999999999999996
PO3,1,1,86,9.490391542183849e-09,0.32999999999999996
O1,1,1,86,-1.2702528129865366e-06,0.32999999999999996
Pz,1,1,86,8.451376348780295e-07,0.32999999999999996
POz,1,1,86,-5.849733029837712e-07,0.32999999999999996
Oz,1,1,86,-1.66823924726204e-06,0.32999999999999996
Iz,1,1,86,-2.751119701303721e-06,0.32999999999999996
O2,1,1,87,-5.796647372702538e-07,0.33499999999999996
PO4,1,1,87,-1.956665067991663e-08,0.33499999999999996
P4,1,1,87,4.791856868593894e-07,0.33499999999999996
P6,1,1,87,-8.742081709636683e-08,0.33499999999999996
P2,1,1,87,1.0111403452181579e-06,0.33499999999999996
P1,1,1,87,1.249684865570184e-06,0.33499999999999996
P3,1,1,87,1.3320191201874471e-06,0.33499999999999996
P5,1,1,87,7.383768646753279e-07,0.33499999999999996
PO3,1,1,87,7.829572700345506e-07,0.33499999999999996
O1,1,1,87,-3.152441362141302e-07,0.33499999999999996
Pz,1,1,87,1.453359233661455e-06,0.33499999999999996
POz,1,1,87,2.117992672838123e-07,0.33499999999999996
Oz,1,1,87,-8.255065096104658e-07,0.33499999999999996
Iz,1,1,87,-2.0395559168871384e-06,0.33499999999999996
O2,1,1,88,-6.477414285868435e-07,0.33999999999999997
PO4,1,1,88,-2.185552964930553e-07,0.33999999999999997
P4,1,1,88,3.0472030388371697e-07,0.33999999999999997
P6,1,1,88,-3.2536026681645316e-07,0.33999999999999997
P2,1,1,88,7.763837091944831e-07,0.33999999999999997
P1,1,1,88,1.1534117063917514e-06,0.33999999999999997
P3,1,1,88,1.2750737501971047e-06,0.33999999999999997
P5,1,1,88,9.670901452772861e-07,0.33999999999999997
PO3,1,1,88,7.724291842496531e-07,0.33999999999999997
O1,1,1,88,-5.4434741048666104e-08,0.33999999999999997
Pz,1,1,88,1.1924656192480897e-06,0.33999999999999997
POz,1,1,88,1.642403611258763e-07,0.33999999999999997
Oz,1,1,88,-5.275381193414371e-07,0.33999999999999997
Iz,1,1,88,-1.6035044569482066e-06,0.33999999999999997
O2,1,1,89,-1.0188182130448178e-06,0.345
PO4,1,1,89,-2.923150290675169e-07,0.345
P4,1,1,89,3.9713364835943595e-07,0.345
P6,1,1,89,-2.7051136272361513e-07,0.345
P2,1,1,89,7.140859712878039e-07,0.345
P1,1,1,89,1.0379859335324538e-06,0.345
P3,1,1,89,1.0482566418711716e-06,0.345
P5,1,1,89,6.659076778125199e-07,0.345
PO3,1,1,89,3.4374131952591085e-07,0.345
O1,1,1,89,-5.193906107961878e-07,0.345
Pz,1,1,89,1.118749544591866e-06,0.345
POz,1,1,89,-8.357294097673303e-08,0.345
Oz,1,1,89,-1.0020030679303032e-06,0.345
Iz,1,1,89,-2.172507850622485e-06,0.345
O2,1,1,90,-8.65335478384037e-07,0.35
PO4,1,1,90,5.252061164091424e-08,0.35
P4,1,1,90,6.787146094424944e-07,0.35
P6,1,1,90,-2.052692576371001e-07,0.35
P2,1,1,90,1.2012348391539005e-06,0.35
P1,1,1,90,1.3775905740069385e-06,0.35
P3,1,1,90,1.2414060384068022e-06,0.35
P5,1,1,90,7.40680878320068e-07,0.35
PO3,1,1,90,6.374740702076383e-07,0.35
O1,1,1,90,-5.591220734800412e-07,0.35
Pz,1,1,90,1.5849581183424022e-06,0.35
POz,1,1,90,4.371574020186876e-07,0.35
Oz,1,1,90,-8.23601066375498e-07,0.35
Iz,1,1,90,-2.440527054507804e-06,0.35
O2,1,1,91,-1.0355388516860665e-06,0.355
PO4,1,1,91,-9.982597853003294e-08,0.355
P4,1,1,91,4.3906410379616817e-07,0.355
P6,1,1,91,-2.018105353429277e-07,0.355
P2,1,1,91,9.391191687639808e-07,0.355
P1,1,1,91,1.1134380970271885e-06,0.355
P3,1,1,91,9.709976791178507e-07,0.355
P5,1,1,91,4.7462689970409035e-07,0.355
PO3,1,1,91,4.1707093427320864e-07,0.355
O1,1,1,91,-5.810957300511875e-07,0.355
Pz,1,1,91,1.2054248210938988e-06,0.355
POz,1,1,91,1.8071514784922212e-07,0.355
Oz,1,1,91,-9.368956080398357e-07,0.355
Iz,1,1,91,-2.1851257004664226e-06,0.355
O2,1,1,92,-8.839002987330091e-07,0.36
PO4,1,1,92,-1.8685288204277827e-07,0.36
P4,1,1,92,3.960202334954617e-07,0.36
P6,1,1,92,-2.2989987514794967e-07,0.36
P2,1,1,92,9.338024953761508e-07,0.36
P1,1,1,92,1.0457422975093173e-06,0.36
P3,1,1,92,1.0647539273203834e-06,0.36
P5,1,1,92,5.146026275501661e-07,0.36
PO3,1,1,92,2.907360821034873e-07,0.36
O1,1,1,92,-6.40815422406265e-07,0.36
Pz,1,1,92,1.1755202881862915e-06,0.36
POz,1,1,92,3.64528261806263e-08,0.36
Oz,1,1,92,-1.1143807405780372e-06,0.36
Iz,1,1,92,-2.2189123157175143e-06,0.36
O2,1,1,93,-2.6049497883094893e-07,0.365
PO4,1,1,93,2.71353760575047e-07,0.365
P4,1,1,93,6.96766291552069e-07,0.365
P6,1,1,93,1.543850189359852e-07,0.365
P2,1,1,93,1.2304692047295677e-06,0.365
P1,1,1,93,1.358554150227325e-06,0.365
P3,1,1,93,1.2803440710925302e-06,0.365
P5,1,1,93,6.113026568934199e-07,0.365
PO3,1,1,93,5.664732805241762e-07,0.365
O1,1,1,93,-3.705315843983023e-07,0.365
Pz,1,1,93,1.5882349718403147e-06,0.365
POz,1,1,93,4.436051500692508e-07,0.365
Oz,1,1,93,-8.109209987536791e-07,0.365
Iz,1,1,93,-2.1797409508485476e-06,0.365
O2,1,1,94,-4.636130008830066e-07,0.37
PO4,1,1,94,1.4583706969942988e-07,0.37
P4,1,1,94,5.490201822238976e-07,0.37
P6,1,1,94,-7.999510949740752e-08,0.37
P2,1,1,94,1.0395547659794533e-06,0.37
P1,1,1,94,1.3643607095044385e-06,0.37
P3,1,1,94,1.24527138194979e-06,0.37
P5,1,1,94,6.760692432318591e-07,0.37
PO3,1,1,94,5.212466696636639e-07,0.37
O1,1,1,94,-4.0685045516771764e-07,0.37
Pz,1,1,94,1.2583450540244497e-06,0.37
POz,1,1,94,8.725831385103269e-08,0.37
Oz,1,1,94,-9.37440336350675e-07,0.37
Iz,1,1,94,-2.241093050889848e-06,0.37
O2,1,1,95,-1.0678599756056158e-06,0.375
PO4,1,1,95,-2.306254841320431e-07,0.375
P4,1,1,95,5.32021703063957e-07,0.375
P6,1,1,95,-1.833403347884709e-07,0.375
P2,1,1,95,8.523944722496116e-07,0.375
P1,1,1,95,1.0420588330982116e-06,0.375
P3,1,1,95,1.1266598339571773e-06,0.375
P5,1,1,95,5.685398302856953e-07,0.375
PO3,1,1,95,1.6217054409507467e-07,0.375
O1,1,1,95,-6.957000607580956e-07,0.375
Pz,1,1,95,1.1652478698342127e-06,0.375
POz,1,1,95,-3.619141657145098e-07,0.375
Oz,1,1,95,-1.4545747194227278e-06,0.375
Iz,1,1,95,-2.5375979676028795e-06,0.375
O2,1,1,96,-7.392063454667907e-07,0.38
PO4,1,1,96,1.35771515919424e-07,0.38
P4,1,1,96,8.413292206799977e-07,0.38
P6,1,1,96,3.747378816500147e-07,0.38
P2,1,1,96,1.0086707805727676e-06,0.38
P1,1,1,96,9.332157485234087e-07,0.38
P3,1,1,96,9.337753110013066e-07,0.38
P5,1,1,96,2.7107198383049934e-07,0.38
PO3,1,1,96,1.9981809397768097e-07,0.38
O1,1,1,96,-8.583408658720841e-07,0.38
Pz,1,1,96,1.1114095295077802e-06,0.38
POz,1,1,96,-2.836161826577071e-07,0.38
Oz,1,1,96,-1.268854367502716e-06,0.38
Iz,1,1,96,-2.754976115245448e-06,0.38
O2,1,1,97,-5.413750129508629e-07,0.385
PO4,1,1,97,1.6533251361105905e-08,0.385
P4,1,1,97,7.224792882107475e-07,0.385
P6,1,1,97,3.633786736763138e-07,0.385
P2,1,1,97,8.967450213091617e-07,0.385
P1,1,1,97,1.0075554581354244e-06,0.385
P3,1,1,97,1.0783208778303518e-06,0.385
P5,1,1,97,5.139215075875296e-07,0.385
PO3,1,1,97,5.35224914677752e-07,0.385
O1,1,1,97,-4.67880912575143e-07,0.385
Pz,1,1,97,9.708942199267101e-07,0.385
POz,1,1,97,-2.2828769545077946e-07,0.385
Oz,1,1,97,-1.1599504506966979e-06,0.385
Iz,1,1,97,-2.5176315043234346e-06,0.385
O2,1,1,98,-3.8866248761343064e-07,0.39
PO4,1,1,98,-8.3258634066626e-08,0.39
P4,1,1,98,7.996750032479243e-07,0.39
P6,1,1,98,7.337920742236044e-07,0.39
P2,1,1,98,7.333212175178191e-07,0.39
P1,1,1,98,8.167947866026356e-07,0.39
P3,1,1,98,9.033734740276047e-07,0.39
P5,1,1,98,5.444957201304294e-07,0.39
PO3,1,1,98,5.268668109942927e-07,0.39
O1,1,1,98,-7.15120038870151e-08,0.39
Pz,1,1,98,7.667812810517643e-07,0.39
POz,1,1,98,-3.914351683595351e-07,0.39
Oz,1,1,98,-8.619770255211622e-07,0.39
Iz,1,1,98,-2.143999143072107e-06,0.39
O2,1,1,99,-2.728062613332509e-07,0.395
PO4,1,1,99,6.148428777057821e-08,0.395
P4,1,1,99,9.28097647922476e-07,0.395
P6,1,1,99,8.026765458456028e-07,0.395
P2,1,1,99,6.85807380885501e-07,0.395
P1,1,1,99,6.148702543277527e-07,0.395
P3,1,1,99,9.1630063393426e-07,0.395
P5,1,1,99,5.628979260082393e-07,0.395
PO3,1,1,99,3.205657579306301e-07,0.395
O1,1,1,99,-5.333870506675079e-07,0.395
Pz,1,1,99,6.681506625045975e-07,0.395
POz,1,1,99,-4.7542739091044583e-07,0.395
Oz,1,1,99,-9.563212558493125e-07,0.395
Iz,1,1,99,-2.395400794625644e-06,0.395
O2,1,1,100,-7.762964706175207e-08,0.4
PO4,1,1,100,1.9086694346790935e-07,0.4
P4,1,1,100,8.63365681989809e-07,0.4
P6,1,1,100,8.71348301259606e-07,0.4
P2,1,1,100,5.637819937400389e-07,0.4
P1,1,1,100,6.850576718652639e-07,0.4
P3,1,1,100,9.934556009956586e-07,0.4
P5,1,1,100,7.746933455891188e-07,0.4
PO3,1,1,100,6.986549925927704e-07,0.4
O1,1,1,100,4.1227250532725215e-08,0.4
Pz,1,1,100,5.341723674618456e-07,0.4
POz,1,1,100,-4.368995725539952e-07,0.4
Oz,1,1,100,-6.801815426622868e-07,0.4
Iz,1,1,100,-2.212400195900277e-06,0.4
O2,1,1,101,-2.796338521104725e-07,0.405
PO4,1,1,101,-1.232516133931965e-07,0.405
P4,1,1,101,5.284883065563602e-07,0.405
P6,1,1,101,6.793762765055643e-07,0.405
P2,1,1,101,4.7013696453105244e-07,0.405
P1,1,1,101,3.7888709022074696e-07,0.405
P3,1,1,101,6.751943141332413e-07,0.405
P5,1,1,101,8.045328305807975e-07,0.405
PO3,1,1,101,3.4951334383475755e-07,0.405
O1,1,1,101,-4.249277521286612e-08,0.405
Pz,1,1,101,1.9234993382950852e-07,0.405
POz,1,1,101,-7.791092423301215e-07,0.405
Oz,1,1,101,-9.653459296525626e-07,0.405
Iz,1,1,101,-2.015106885520741e-06,0.405
O2,1,1,102,-1.752686626406318e-08,0.41000000000000003
PO4,1,1,102,1.9640782399836506e-07,0.41000000000000003
P4,1,1,102,6.841668344046397e-07,0.41000000000000003
P6,1,1,102,8.173132452203466e-07,0.41000000000000003
P2,1,1,102,3.8932446907880515e-07,0.41000000000000003
P1,1,1,102,2.3089556157160703e-07,0.41000000000000003
P3,1,1,102,5.890308716024532e-07,0.41000000000000003
P5,1,1,102,6.236981207633131e-07,0.41000000000000003
PO3,1,1,102,3.284883537727346e-07,0.41000000000000003
O1,1,1,102,-1.616263122115713e-07,0.41000000000000003
Pz,1,1,102,1.965282868367582e-07,0.41000000000000003
POz,1,1,102,-6.483598341774002e-07,0.41000000000000003
Oz,1,1,102,-8.099742442797896e-07,0.41000000000000003
Iz,1,1,102,-1.531228170419249e-06,0.41000000000000003
O2,1,1,103,-1.414588964491278e-07,0.41500000000000004
PO4,1,1,103,4.676311322650709e-07,0.41500000000000004
P4,1,1,103,8.104409347723393e-07,0.41500000000000004
P6,1,1,103,8.534107272575137e-07,0.41500000000000004
P2,1,1,103,7.162837538273355e-07,0.41500000000000004
P1,1,1,103,4.726158257165849e-07,0.41500000000000004
P3,1,1,103,6.266548905667758e-07,0.41500000000000004
P5,1,1,103,8.943764538111708e-07,0.41500000000000004
PO3,1,1,103,3.2599147579198414e-07,0.41500000000000004
O1,1,1,103,-2.0607488223237565e-07,0.41500000000000004
Pz,1,1,103,5.229483190709663e-07,0.41500000000000004
POz,1,1,103,-2.9986976705529775e-07,0.41500000000000004
Oz,1,1,103,-9.02886779657285e-07,0.41500000000000004
Iz,1,1,103,-1.9374266310807697e-06,0.41500000000000004
O2,1,1,104,-5.8125404765106097e-08,0.42000000000000004
PO4,1,1,104,4.662500274304486e-07,0.42000000000000004
P4,1,1,104,7.071009513107318e-07,0.42000000000000004
P6,1,1,104,7.280957435935305e-07,0.42000000000000004
P2,1,1,104,7.368722579032049e-07,0.42000000000000004
P1,1,1,104,5.321072548325007e-07,0.42000000000000004
P3,1,1,104,7.182279155857746e-07,0.42000000000000004
P5,1,1,104,9.974572919784583e-07,0.42000000000000004
PO3,1,1,104,4.5149729378906086e-07,0.42000000000000004
O1,1,1,104,-1.4753056552882007e-07,0.42000000000000004
Pz,1,1,104,6.436394592355605e-07,0.42000000000000004
POz,1,1,104,-3.85849464323337e-07,0.42000000000000004
Oz,1,1,104,-9.925252230431239e-07,0.42000000000000004
Iz,1,1,104,-1.8986828318497121e-06,0.42000000000000004
O2,1,1,105,-1.7028408721511915e-07,0.42500000000000004
PO4,1,1,105,4.797492925929689e-07,0.42500000000000004
P4,1,1,105,9.568705542672404e-07,0.42500000000000004
P6,1,1,105,8.45266410881106e-07,0.42500000000000004
P2,1,1,105,7.165166892672491e-07,0.42500000000000004
P1,1,1,105,3.603797240531637e-07,0.42500000000000004
P3,1,1,105,4.878120710662819e-07,0.42500000000000004
P5,1,1,105,6.546721521950995e-07,0.42500000000000004
PO3,1,1,105,5.975435882334921e-08,0.42500000000000004
O1,1,1,105,-5.621109690250711e-07,0.42500000000000004
Pz,1,1,105,7.227464818062784e-07,0.42500000000000004
POz,1,1,105,-3.314228200565982e-07,0.42500000000000004
Oz,1,1,105,-1.0612494183401746e-06,0.42500000000000004
Iz,1,1,105,-1.8941379321553797e-06,0.42500000000000004
O2,1,1,106,2.305547392989878e-07,0.43000000000000005
PO4,1,1,106,8.654632596362017e-07,0.43000000000000005
P4,1,1,106,1.2395570805542066e-06,0.43000000000000005
P6,1,1,106,1.104578195241272e-06,0.43000000000000005
P2,1,1,106,1.2454710632807077e-06,0.43000000000000005
P1,1,1,106,8.030066821401373e-07,0.43000000000000005
P3,1,1,106,6.388362071524704e-07,0.43000000000000005
P5,1,1,106,6.532391556143268e-07,0.43000000000000005
PO3,1,1,106,4.139074117866236e-07,0.43000000000000005
O1,1,1,106,-1.2264384854892568e-07,0.43000000000000005
Pz,1,1,106,1.0221938891057e-06,0.43000000000000005
POz,1,1,106,3.332628665709554e-08,0.43000000000000005
Oz,1,1,106,-6.616682147178155e-07,0.43000000000000005
Iz,1,1,106,-1.4234170197250022e-06,0.43000000000000005
O2,1,1,107,2.0875168666672614e-07,0.43500000000000005
PO4,1,1,107,9.420600847553791e-07,0.43500000000000005
P4,1,1,107,1.3098930327139802e-06,0.43500000000000005
P6,1,1,107,1.1253130423171452e-06,0.43500000000000005
P2,1,1,107,1.3211661717668358e-06,0.43500000000000005
P1,1,1,107,1.0636590276840852e-06,0.43500000000000005
P3,1,1,107,8.57556629696237e-07,0.43500000000000005
P5,1,1,107,9.846672190820344e-07,0.43500000000000005
PO3,1,1,107,7.565185899263775e-07,0.43500000000000005
O1,1,1,107,3.08775351507816e-08,0.43500000000000005
Pz,1,1,107,1.0829863672391727e-06,0.43500000000000005
POz,1,1,107,2.930387858632211e-07,0.43500000000000005
Oz,1,1,107,-4.824854197368577e-07,0.43500000000000005
Iz,1,1,107,-1.0673525156015174e-06,0.43500000000000005
O2,1,1,108,1.29908687004194e-09,0.44000000000000006
PO4,1,1,108,8.780111074954314e-07,0.44000000000000006
P4,1,1,108,1.2886801469508326e-06,0.44000000000000006
P6,1,1,108,8.445265782340927e-07,0.44000000000000006
P2,1,1,108,1.315237627868415e-06,0.44000000000000006
P1,1,1,108,1.1775214475143361e-06,0.44000000000000006
P3,1,1,108,1.0521708355218515e-06,0.44000000000000006
P5,1,1,108,1.1560952772518677e-06,0.44000000000000006
PO3,1,1,108,8.096246801954729e-07,0.44000000000000006
O1,1,1,108,1.0566721445715751e-07,0.44000000000000006
Pz,1,1,108,1.371818423312607e-06,0.44000000000000006
POz,1,1,108,3.6938233279668825e-07,0.44000000000000006
Oz,1,1,108,-3.985156445643894e-07,0.44000000000000006
Iz,1,1,108,-1.207821944614657e-06,0.44000000000000006
O2,1,1,109,7.53848928793891e-09,0.44500000000000006
PO4,1,1,109,8.961584205209543e-07,0.44500000000000006
P4,1,1,109,1.4040360240009485e-06,0.44500000000000006
P6,1,1,109,8.757415521549441e-07,0.44500000000000006
P2,1,1,109,1.6106930413786775e-06,0.44500000000000006
P1,1,1,109,1.4297381607427422e-06,0.44500000000000006
P3,1,1,109,1.0840010490203673e-06,0.44500000000000006
P5,1,1,109,1.048310227673436e-06,0.44500000000000006
PO3,1,1,109,8.208355350906316e-07,0.44500000000000006
O1,1,1,109,2.1709253398819326e-07,0.44500000000000006
Pz,1,1,109,1.5739390056009843e-06,0.44500000000000006
POz,1,1,109,5.119514072040074e-07,0.44500000000000006
Oz,1,1,109,-4.606971974671098e-07,0.44500000000000006
Iz,1,1,109,-1.3109588083543345e-06,0.44500000000000006
O2,1,1,110,-1.757798557520958e-07,0.45000000000000007
PO4,1,1,110,9.6369087009163e-07,0.45000000000000007
P4,1,1,110,1.3947669655939131e-06,0.45000000000000007
P6,1,1,110,6.532068969195811e-07,0.45000000000000007
P2,1,1,110,1.6711621270724107e-06,0.45000000000000007
P1,1,1,110,1.5807797707505613e-06,0.45000000000000007
P3,1,1,110,1.2077393024257644e-06,0.45000000000000007
P5,1,1,110,1.094421527794635e-06,0.45000000000000007
PO3,1,1,110,9.750117313427835e-07,0.45000000000000007
O1,1,1,110,-8.788621010019914e-08,0.45000000000000007
Pz,1,1,110,1.6803280984555567e-06,0.45000000000000007
POz,1,1,110,6.240797691529269e-07,0.45000000000000007
Oz,1,1,110,-3.9870996847007967e-07,0.45000000000000007
Iz,1,1,110,-1.5285789813774135e-06,0.45000000000000007
O2,1,1,111,-1.0171836107884585e-07,0.45500000000000007
PO4,1,1,111,1.0871395492351797e-06,0.45500000000000007
P4,1,1,111,1.351641636947957e-06,0.45500000000000007
P6,1,1,111,5.252344885320386e-07,0.45500000000000007
P2,1,1,111,1.671329329363417e-06,0.45500000000000007
P1,1,1,111,1.797430519944676e-06,0.45500000000000007
P3,1,1,111,1.4344848799308391e-06,0.45500000000000007
P5,1,1,111,1.1509477577051433e-06,0.45500000000000007
PO3,1,1,111,1.2123871923680165e-06,0.45500000000000007
O1,1,1,111,3.6453158372847456e-07,0.45500000000000007
Pz,1,1,111,1.9133390248787692e-06,0.45500000000000007
POz,1,1,111,1.0039041496316898e-06,0.45500000000000007
Oz,1,1,111,6.654186242328169e-08,0.45500000000000007
Iz,1,1,111,-1.2948089061944641e-06,0.45500000000000007
O2,1,1,112,-1.087241714402309e-07,0.4600000000000001
PO4,1,1,112,1.1579327993398491e-06,0.4600000000000001
P4,1,1,112,1.5194550231924072e-06,0.4600000000000001
P6,1,1,112,5.159594273349821e-07,0.4600000000000001
P2,1,1,112,1.7275475256038378e-06,0.4600000000000001
P1,1,1,112,1.732075821381242e-06,0.4600000000000001
P3,1,1,112,1.3353969144611586e-06,0.4600000000000001
P5,1,1,112,1.0200458926330968e-06,0.4600000000000001
PO3,1,1,112,1.0991924887011352e-06,0.4600000000000001
O1,1,1,112,2.7366689537493554e-07,0.4600000000000001
Pz,1,1,112,1.8623806993650044e-06,0.4600000000000001
POz,1,1,112,8.153265325740506e-07,0.4600000000000001
Oz,1,1,112,1.5631272605521884e-08,0.4600000000000001
Iz,1,1,112,-1.1231199252809927e-06,0.4600000000000001
O2,1,1,113,-3.5944740957223325e-07,0.4650000000000001
PO4,1,1,113,7.043804833069681e-07,0.4650000000000001
P4,1,1,113,1.1547404315863987e-06,0.4650000000000001
