channel,attention,cued_side,timepoint,erp,time
Iz,1,0,49,2.1757096236868867e-07,0.145
O2,1,0,50,-3.763545835281508e-06,0.15
PO4,1,0,50,-5.650700051550363e-06,0.15
P4,1,0,50,-6.348701963437916e-06,0.15
P6,1,0,50,-4.460477416303298e-06,0.15
P2,1,0,50,-6.536279698768596e-06,0.15
P1,1,0,50,-6.547670810217131e-06,0.15
P3,1,0,50,-6.276957815967741e-06,0.15
P5,1,0,50,-4.1932741418559525e-06,0.15
PO3,1,0,50,-5.486519177491441e-06,0.15
O1,1,0,50,-1.9281776609396347e-06,0.15
Pz,1,0,50,-6.513314815374674e-06,0.15
POz,1,0,50,-5.616634660166581e-06,0.15
Oz,1,0,50,-2.2878911081019426e-06,0.15
Iz,1,0,50,1.219965793176032e-06,0.15
O2,1,0,51,-3.1486334515813485e-06,0.155
PO4,1,0,51,-5.7998848314087805e-06,0.155
P4,1,0,51,-6.9832729518933686e-06,0.155
P6,1,0,51,-5.115750818625625e-06,0.155
P2,1,0,51,-7.29244137232103e-06,0.155
P1,1,0,51,-6.872131529712134e-06,0.155
P3,1,0,51,-6.305038960342276e-06,0.155
P5,1,0,51,-3.845193281401785e-06,0.155
PO3,1,0,51,-5.156768433126595e-06,0.155
O1,1,0,51,-1.0618743692165665e-06,0.155
Pz,1,0,51,-6.951820393163073e-06,0.155
POz,1,0,51,-5.574225923175602e-06,0.155
Oz,1,0,51,-1.4711111074002143e-06,0.155
Iz,1,0,51,2.1561912118473262e-06,0.155
O2,1,0,52,-2.407243900972725e-06,0.16
PO4,1,0,52,-5.582945634034958e-06,0.16
P4,1,0,52,-7.383984041149028e-06,0.16
P6,1,0,52,-5.397218643580172e-06,0.16
P2,1,0,52,-7.653113039400729e-06,0.16
P1,1,0,52,-6.9729956508208885e-06,0.16
P3,1,0,52,-6.422387305619812e-06,0.16
P5,1,0,52,-3.665932455512665e-06,0.16
PO3,1,0,52,-4.49220027612321e-06,0.16
O1,1,0,52,-2.8993882112372295e-07,0.16
Pz,1,0,52,-7.0995276720311555e-06,0.16
POz,1,0,52,-5.209590506257709e-06,0.16
Oz,1,0,52,-5.43685356662921e-07,0.16
Iz,1,0,52,3.2668122725150886e-06,0.16
O2,1,0,53,-2.1472087325050094e-06,0.165
PO4,1,0,53,-5.724039403492057e-06,0.165
P4,1,0,53,-7.884332257372763e-06,0.165
P6,1,0,53,-5.882708729789572e-06,0.165
P2,1,0,53,-7.973648553640927e-06,0.165
P1,1,0,53,-6.952196395347905e-06,0.165
P3,1,0,53,-6.501911469433481e-06,0.165
P5,1,0,53,-3.967326831474216e-06,0.165
PO3,1,0,53,-4.364087167736068e-06,0.165
O1,1,0,53,-2.710921063156876e-07,0.165
Pz,1,0,53,-7.117600174501571e-06,0.165
POz,1,0,53,-4.900535936262231e-06,0.165
Oz,1,0,53,-3.0695628274833715e-07,0.165
Iz,1,0,53,3.2834682658034493e-06,0.165
O2,1,0,54,-1.7454835716542521e-06,0.17
PO4,1,0,54,-5.703990613214563e-06,0.17
P4,1,0,54,-8.067721673175469e-06,0.17
P6,1,0,54,-6.352957649109745e-06,0.17
P2,1,0,54,-7.96873011381957e-06,0.17
P1,1,0,54,-6.646229729989331e-06,0.17
P3,1,0,54,-6.103096455838523e-06,0.17
P5,1,0,54,-3.5670147944940027e-06,0.17
PO3,1,0,54,-4.049805061892436e-06,0.17
O1,1,0,54,-1.725131086610822e-07,0.17
Pz,1,0,54,-6.906576560083352e-06,0.17
POz,1,0,54,-4.7701520743737026e-06,0.17
Oz,1,0,54,4.721238144176e-08,0.17
Iz,1,0,54,3.6616213644562338e-06,0.17
O2,1,0,55,-1.778246197682774e-06,0.17500000000000002
PO4,1,0,55,-5.7994109987236645e-06,0.17500000000000002
P4,1,0,55,-8.510848745920586e-06,0.17500000000000002
P6,1,0,55,-6.936759507153689e-06,0.17500000000000002
P2,1,0,55,-8.223559833367399e-06,0.17500000000000002
P1,1,0,55,-6.34470505324105e-06,0.17500000000000002
P3,1,0,55,-5.675658584153084e-06,0.17500000000000002
P5,1,0,55,-3.169990282067309e-06,0.17500000000000002
PO3,1,0,55,-3.6982915278706055e-06,0.17500000000000002
O1,1,0,55,8.171022528382455e-08,0.17500000000000002
Pz,1,0,55,-6.78512655442654e-06,0.17500000000000002
POz,1,0,55,-4.502635228285814e-06,0.17500000000000002
Oz,1,0,55,2.145318184981413e-07,0.17500000000000002
Iz,1,0,55,3.4553637160813457e-06,0.17500000000000002
O2,1,0,56,-1.6054687191278698e-06,0.18000000000000002
PO4,1,0,56,-5.633208542372329e-06,0.18000000000000002
P4,1,0,56,-8.609256922988672e-06,0.18000000000000002
P6,1,0,56,-7.256486215053491e-06,0.18000000000000002
P2,1,0,56,-8.282655417626493e-06,0.18000000000000002
P1,1,0,56,-5.759898485197492e-06,0.18000000000000002
P3,1,0,56,-4.956722826049405e-06,0.18000000000000002
P5,1,0,56,-2.451683851237087e-06,0.18000000000000002
PO3,1,0,56,-2.9530042404839333e-06,0.18000000000000002
O1,1,0,56,5.990729544252205e-07,0.18000000000000002
Pz,1,0,56,-6.4691977097875745e-06,0.18000000000000002
POz,1,0,56,-4.000504525868396e-06,0.18000000000000002
Oz,1,0,56,4.865364835726651e-07,0.18000000000000002
Iz,1,0,56,3.342947210078816e-06,0.18000000000000002
O2,1,0,57,-1.8652988189898195e-06,0.18500000000000003
PO4,1,0,57,-5.625393020481683e-06,0.18500000000000003
P4,1,0,57,-8.357666210128044e-06,0.18500000000000003
P6,1,0,57,-7.109627161308427e-06,0.18500000000000003
P2,1,0,57,-8.131163174217133e-06,0.18500000000000003
P1,1,0,57,-5.608742491964564e-06,0.18500000000000003
P3,1,0,57,-4.69406703879081e-06,0.18500000000000003
P5,1,0,57,-2.2867987169624732e-06,0.18500000000000003
PO3,1,0,57,-2.925018658662974e-06,0.18500000000000003
O1,1,0,57,5.01122592376545e-07,0.18500000000000003
Pz,1,0,57,-6.33982922256785e-06,0.18500000000000003
POz,1,0,57,-3.86634953555712e-06,0.18500000000000003
Oz,1,0,57,3.178823851199886e-07,0.18500000000000003
Iz,1,0,57,2.9984859901697106e-06,0.18500000000000003
O2,1,0,58,-2.297235558036154e-06,0.18999999999999997
PO4,1,0,58,-5.576175219844796e-06,0.18999999999999997
P4,1,0,58,-7.921340448826383e-06,0.18999999999999997
P6,1,0,58,-6.897656456680224e-06,0.18999999999999997
P2,1,0,58,-7.594628945237089e-06,0.18999999999999997
P1,1,0,58,-5.104571385532902e-06,0.18999999999999997
P3,1,0,58,-4.140169034602205e-06,0.18999999999999997
P5,1,0,58,-1.7960518280639747e-06,0.18999999999999997
PO3,1,0,58,-2.700543501638743e-06,0.18999999999999997
O1,1,0,58,-1.7512773563263847e-08,0.18999999999999997
Pz,1,0,58,-5.814033933423001e-06,0.18999999999999997
POz,1,0,58,-3.755905829045354e-06,0.18999999999999997
Oz,1,0,58,-2.933882241685588e-07,0.18999999999999997
Iz,1,0,58,2.1312782917783487e-06,0.18999999999999997
O2,1,0,59,-2.734349070725252e-06,0.19499999999999998
PO4,1,0,59,-5.289439325862411e-06,0.19499999999999998
P4,1,0,59,-7.474396947305063e-06,0.19499999999999998
P6,1,0,59,-6.618263197824286e-06,0.19499999999999998
P2,1,0,59,-7.12967796700928e-06,0.19499999999999998
P1,1,0,59,-4.406945717714156e-06,0.19499999999999998
P3,1,0,59,-3.4518649895082468e-06,0.19499999999999998
P5,1,0,59,-1.4659627948283721e-06,0.19499999999999998
PO3,1,0,59,-2.355332194769296e-06,0.19499999999999998
O1,1,0,59,-1.5803806607443676e-07,0.19499999999999998
Pz,1,0,59,-5.1656303442683435e-06,0.19499999999999998
POz,1,0,59,-3.3450686207132048e-06,0.19499999999999998
Oz,1,0,59,-5.848491385221731e-07,0.19499999999999998
Iz,1,0,59,1.2715580846334274e-06,0.19499999999999998
O2,1,0,60,-3.0104950442391407e-06,0.19999999999999998
PO4,1,0,60,-5.153464623944161e-06,0.19999999999999998
P4,1,0,60,-7.010841455613506e-06,0.19999999999999998
P6,1,0,60,-6.209301085515081e-06,0.19999999999999998
P2,1,0,60,-6.744337482714637e-06,0.19999999999999998
P1,1,0,60,-3.7457431791875242e-06,0.19999999999999998
P3,1,0,60,-2.9139834382966464e-06,0.19999999999999998
P5,1,0,60,-1.0766697753121157e-06,0.19999999999999998
PO3,1,0,60,-1.9759793807310855e-06,0.19999999999999998
O1,1,0,60,-9.345744920241723e-08,0.19999999999999998
Pz,1,0,60,-4.691391664627571e-06,0.19999999999999998
POz,1,0,60,-2.981318979266944e-06,0.19999999999999998
Oz,1,0,60,-5.968668454050982e-07,0.19999999999999998
Iz,1,0,60,8.091607709700208e-07,0.19999999999999998
O2,1,0,61,-3.915161024808833e-06,0.205
PO4,1,0,61,-5.52693338247131e-06,0.205
P4,1,0,61,-6.877162855124322e-06,0.205
P6,1,0,61,-6.35229670902777e-06,0.205
P2,1,0,61,-6.548344217379398e-06,0.205
P1,1,0,61,-3.6573501497473747e-06,0.205
P3,1,0,61,-2.9775713889391402e-06,0.205
P5,1,0,61,-1.2928273688657897e-06,0.205
PO3,1,0,61,-2.347933920569776e-06,0.205
O1,1,0,61,-6.654083762198011e-07,0.205
Pz,1,0,61,-4.76905331528845e-06,0.205
POz,1,0,61,-3.300400986327346e-06,0.205
Oz,1,0,61,-1.5161774302876097e-06,0.205
Iz,1,0,61,-2.632193271156009e-07,0.205
O2,1,0,62,-4.4345186636467835e-06,0.21
PO4,1,0,62,-5.745427144123727e-06,0.21
P4,1,0,62,-6.837112459441447e-06,0.21
P6,1,0,62,-6.166808338516648e-06,0.21
P2,1,0,62,-6.671693218178822e-06,0.21
P1,1,0,62,-3.714393687298146e-06,0.21
P3,1,0,62,-2.837689700887778e-06,0.21
P5,1,0,62,-1.2026924172114633e-06,0.21
PO3,1,0,62,-2.2494298877396746e-06,0.21
O1,1,0,62,-1.0616258613956987e-06,0.21
Pz,1,0,62,-4.74117180100665e-06,0.21
POz,1,0,62,-3.641410129136576e-06,0.21
Oz,1,0,62,-2.0987851799940667e-06,0.21
Iz,1,0,62,-9.717708778598442e-07,0.21
O2,1,0,63,-4.624120390663089e-06,0.215
PO4,1,0,63,-5.854812796109924e-06,0.215
P4,1,0,63,-6.5938225329920936e-06,0.215
P6,1,0,63,-5.765678557401514e-06,0.215
P2,1,0,63,-6.592087045239227e-06,0.215
P1,1,0,63,-4.067941333907929e-06,0.215
P3,1,0,63,-3.2279592462057973e-06,0.215
P5,1,0,63,-1.5682883009027065e-06,0.215
PO3,1,0,63,-2.95044512183694e-06,0.215
O1,1,0,63,-1.754891069290752e-06,0.215
Pz,1,0,63,-5.178932708877211e-06,0.215
POz,1,0,63,-4.002597444190828e-06,0.215
Oz,1,0,63,-2.544169821684513e-06,0.215
Iz,1,0,63,-1.410419544776405e-06,0.215
O2,1,0,64,-4.756787389079991e-06,0.22
PO4,1,0,64,-5.82987747216932e-06,0.22
P4,1,0,64,-6.433066739980758e-06,0.22
P6,1,0,64,-5.4847625365433005e-06,0.22
P2,1,0,64,-6.623899141791993e-06,0.22
P1,1,0,64,-4.628009458925645e-06,0.22
P3,1,0,64,-3.5886951226663667e-06,0.22
P5,1,0,64,-1.8403222899717228e-06,0.22
PO3,1,0,64,-3.1165357416391606e-06,0.22
O1,1,0,64,-2.039050699839543e-06,0.22
Pz,1,0,64,-5.499320361275969e-06,0.22
POz,1,0,64,-4.401746678796992e-06,0.22
Oz,1,0,64,-2.8124027288554233e-06,0.22
Iz,1,0,64,-1.5257594180704876e-06,0.22
O2,1,0,65,-4.538140668664986e-06,0.225
PO4,1,0,65,-6.0194204029410795e-06,0.225
P4,1,0,65,-6.384834809270961e-06,0.225
P6,1,0,65,-5.212878561472523e-06,0.225
P2,1,0,65,-6.864336240216742e-06,0.225
P1,1,0,65,-5.340794366753355e-06,0.225
P3,1,0,65,-4.167515831458731e-06,0.225
P5,1,0,65,-2.430973627793455e-06,0.225
PO3,1,0,65,-3.538582658121642e-06,0.225
O1,1,0,65,-2.3002770290693176e-06,0.225
Pz,1,0,65,-6.231038861103123e-06,0.225
POz,1,0,65,-4.996504646421541e-06,0.225
Oz,1,0,65,-2.827215022701489e-06,0.225
Iz,1,0,65,-1.297281840497216e-06,0.225
O2,1,0,66,-3.434513074523067e-06,0.23
PO4,1,0,66,-5.47492295190514e-06,0.23
P4,1,0,66,-5.789118107800071e-06,0.23
P6,1,0,66,-4.392048697396864e-06,0.23
P2,1,0,66,-6.52362739887246e-06,0.23
P1,1,0,66,-5.710395648825313e-06,0.23
P3,1,0,66,-4.8551409936686955e-06,0.23
P5,1,0,66,-3.183733025640264e-06,0.23
PO3,1,0,66,-4.164631121830247e-06,0.23
O1,1,0,66,-2.1615759725243683e-06,0.23
Pz,1,0,66,-6.5247762559817075e-06,0.23
POz,1,0,66,-5.152247294617257e-06,0.23
Oz,1,0,66,-2.172902070644548e-06,0.23
Iz,1,0,66,-4.067838641190445e-07,0.23
O2,1,0,67,-3.1215345438728003e-06,0.23500000000000001
PO4,1,0,67,-5.1651924572213155e-06,0.23500000000000001
P4,1,0,67,-5.3980889159191745e-06,0.23500000000000001
P6,1,0,67,-4.046284157880292e-06,0.23500000000000001
P2,1,0,67,-6.323367114206385e-06,0.23500000000000001
P1,1,0,67,-6.0635665980508355e-06,0.23500000000000001
P3,1,0,67,-5.203857960816793e-06,0.23500000000000001
P5,1,0,67,-3.6152062882933424e-06,0.23500000000000001
PO3,1,0,67,-4.407180371991721e-06,0.23500000000000001
O1,1,0,67,-2.366805492930391e-06,0.23500000000000001
Pz,1,0,67,-6.608265992648193e-06,0.23500000000000001
POz,1,0,67,-5.1570770253794124e-06,0.23500000000000001
Oz,1,0,67,-2.224035969710903e-06,0.23500000000000001
Iz,1,0,67,-5.06092622704923e-07,0.23500000000000001
O2,1,0,68,-2.729998253769e-06,0.24000000000000002
PO4,1,0,68,-4.791028009061727e-06,0.24000000000000002
P4,1,0,68,-5.186648143568654e-06,0.24000000000000002
P6,1,0,68,-3.707687382007512e-06,0.24000000000000002
P2,1,0,68,-6.197510868468554e-06,0.24000000000000002
P1,1,0,68,-6.319901800989253e-06,0.24000000000000002
P3,1,0,68,-5.266520676332725e-06,0.24000000000000002
P5,1,0,68,-3.6612881305428155e-06,0.24000000000000002
PO3,1,0,68,-4.398823251704918e-06,0.24000000000000002
O1,1,0,68,-2.2828059943039484e-06,0.24000000000000002
Pz,1,0,68,-6.896088022505897e-06,0.24000000000000002
POz,1,0,68,-5.158570630415082e-06,0.24000000000000002
Oz,1,0,68,-2.145411427741702e-06,0.24000000000000002
Iz,1,0,68,-4.527953273009188e-07,0.24000000000000002
O2,1,0,69,-2.6391916309493922e-06,0.24500000000000002
PO4,1,0,69,-4.842066214288716e-06,0.24500000000000002
P4,1,0,69,-5.100330012516261e-06,0.24500000000000002
P6,1,0,69,-3.5175236356072956e-06,0.24500000000000002
P2,1,0,69,-6.2603101128221635e-06,0.24500000000000002
P1,1,0,69,-6.619373406507409e-06,0.24500000000000002
P3,1,0,69,-5.407976529114196e-06,0.24500000000000002
P5,1,0,69,-3.629863986402535e-06,0.24500000000000002
PO3,1,0,69,-4.621625030263765e-06,0.24500000000000002
O1,1,0,69,-2.8835393980983735e-06,0.24500000000000002
Pz,1,0,69,-7.163278408476602e-06,0.24500000000000002
POz,1,0,69,-5.570123397428457e-06,0.24500000000000002
Oz,1,0,69,-2.413449765259995e-06,0.24500000000000002
Iz,1,0,69,-1.077639346216891e-06,0.24500000000000002
O2,1,0,70,-2.4051147002509903e-06,0.25
PO4,1,0,70,-4.494490437053162e-06,0.25
P4,1,0,70,-4.955174099277516e-06,0.25
P6,1,0,70,-3.4551201034865585e-06,0.25
P2,1,0,70,-6.2957423588809255e-06,0.25
P1,1,0,70,-6.774597268591803e-06,0.25
P3,1,0,70,-5.8170629112998094e-06,0.25
P5,1,0,70,-4.065235789782177e-06,0.25
PO3,1,0,70,-4.7785852690345345e-06,0.25
O1,1,0,70,-2.7740521417203627e-06,0.25
Pz,1,0,70,-7.218808615892752e-06,0.25
POz,1,0,70,-5.3276179163426306e-06,0.25
Oz,1,0,70,-2.1268729114232696e-06,0.25
Iz,1,0,70,-8.712928025838229e-07,0.25
O2,1,0,71,-1.9034768052847821e-06,0.255
PO4,1,0,71,-4.184240807033876e-06,0.255
P4,1,0,71,-4.788727104269192e-06,0.255
P6,1,0,71,-3.464095915425985e-06,0.255
P2,1,0,71,-6.098339154758877e-06,0.255
P1,1,0,71,-6.460207539289546e-06,0.255
P3,1,0,71,-5.628994194536802e-06,0.255
P5,1,0,71,-4.299387898943114e-06,0.255
PO3,1,0,71,-4.4697617380918276e-06,0.255
O1,1,0,71,-2.4346830722647602e-06,0.255
Pz,1,0,71,-6.981255510311117e-06,0.255
POz,1,0,71,-5.040172377297023e-06,0.255
Oz,1,0,71,-1.8590637878104656e-06,0.255
Iz,1,0,71,-6.793161785133838e-07,0.255
O2,1,0,72,-2.020228979731267e-06,0.26
PO4,1,0,72,-3.996298969728723e-06,0.26
P4,1,0,72,-4.755781622896471e-06,0.26
P6,1,0,72,-3.333999642383049e-06,0.26
P2,1,0,72,-5.890309055616813e-06,0.26
P1,1,0,72,-6.089260097899607e-06,0.26
P3,1,0,72,-5.155008121978424e-06,0.26
P5,1,0,72,-3.6636455060064003e-06,0.26
PO3,1,0,72,-4.294158132827304e-06,0.26
O1,1,0,72,-2.7652006898191584e-06,0.26
Pz,1,0,72,-6.5597206124912155e-06,0.26
POz,1,0,72,-4.95033333949861e-06,0.26
Oz,1,0,72,-2.127759368668794e-06,0.26
Iz,1,0,72,-1.0308321244891143e-06,0.26
O2,1,0,73,-2.029200466898059e-06,0.265
PO4,1,0,73,-4.104508979315792e-06,0.265
P4,1,0,73,-4.905603914235626e-06,0.265
P6,1,0,73,-3.7509187035572246e-06,0.265
P2,1,0,73,-5.784330094769579e-06,0.265
P1,1,0,73,-5.701702333183705e-06,0.265
P3,1,0,73,-4.842306483742599e-06,0.265
P5,1,0,73,-3.585662191307683e-06,0.265
PO3,1,0,73,-4.330888312995174e-06,0.265
O1,1,0,73,-2.820697396492756e-06,0.265
Pz,1,0,73,-6.325912998939018e-06,0.265
POz,1,0,73,-4.689724346195862e-06,0.265
Oz,1,0,73,-2.1399415783614424e-06,0.265
Iz,1,0,73,-1.2414269780236643e-06,0.265
O2,1,0,74,-1.9166189693555722e-06,0.27
PO4,1,0,74,-3.696886873190781e-06,0.27
P4,1,0,74,-4.6927693194536695e-06,0.27
P6,1,0,74,-3.895815594501558e-06,0.27
P2,1,0,74,-5.2886499710047245e-06,0.27
P1,1,0,74,-5.03979775451088e-06,0.27
P3,1,0,74,-4.2553441163743785e-06,0.27
P5,1,0,74,-3.214917166974068e-06,0.27
PO3,1,0,74,-3.713602278090586e-06,0.27
O1,1,0,74,-2.38201579236095e-06,0.27
Pz,1,0,74,-5.751376589844793e-06,0.27
POz,1,0,74,-4.137457194291722e-06,0.27
Oz,1,0,74,-1.9717622475047582e-06,0.27
Iz,1,0,74,-9.834241004729459e-07,0.27
O2,1,0,75,-2.087955271514024e-06,0.275
PO4,1,0,75,-4.08386913136783e-06,0.275
P4,1,0,75,-4.780208837229791e-06,0.275
P6,1,0,75,-4.162301668054369e-06,0.275
P2,1,0,75,-5.3985894345307185e-06,0.275
P1,1,0,75,-4.901779246237043e-06,0.275
P3,1,0,75,-3.825967168868137e-06,0.275
P5,1,0,75,-2.5995198122723746e-06,0.275
PO3,1,0,75,-3.780008441589339e-06,0.275
O1,1,0,75,-2.694816182767677e-06,0.275
Pz,1,0,75,-5.636745303703407e-06,0.275
POz,1,0,75,-4.497457983610278e-06,0.275
Oz,1,0,75,-2.5552649043947212e-06,0.275
Iz,1,0,75,-1.2972494152328068e-06,0.275
O2,1,0,76,-2.635372835030542e-06,0.28
PO4,1,0,76,-3.864921704710056e-06,0.28
P4,1,0,76,-4.52263138306809e-06,0.28
P6,1,0,76,-4.098165452754377e-06,0.28
P2,1,0,76,-4.887367587763713e-06,0.28
P1,1,0,76,-4.515333391292262e-06,0.28
P3,1,0,76,-3.7205397871706553e-06,0.28
P5,1,0,76,-2.6942091463416816e-06,0.28
PO3,1,0,76,-3.753115383472393e-06,0.28
O1,1,0,76,-2.840132602063234e-06,0.28
Pz,1,0,76,-5.112114297958037e-06,0.28
POz,1,0,76,-4.346675899046142e-06,0.28
Oz,1,0,76,-2.764352877595667e-06,0.28
Iz,1,0,76,-1.6141039109747078e-06,0.28
O2,1,0,77,-2.679694307963706e-06,0.28500000000000003
PO4,1,0,77,-3.553137553698492e-06,0.28500000000000003
P4,1,0,77,-4.08888473538276e-06,0.28500000000000003
P6,1,0,77,-3.8708596886809314e-06,0.28500000000000003
P2,1,0,77,-4.399135248277528e-06,0.28500000000000003
P1,1,0,77,-3.83993056431818e-06,0.28500000000000003
P3,1,0,77,-3.1978267712583285e-06,0.28500000000000003
P5,1,0,77,-2.2371458229794667e-06,0.28500000000000003
PO3,1,0,77,-3.101391168451228e-06,0.28500000000000003
O1,1,0,77,-2.628669028016933e-06,0.28500000000000003
Pz,1,0,77,-4.4834882130482485e-06,0.28500000000000003
POz,1,0,77,-3.779875083384195e-06,0.28500000000000003
Oz,1,0,77,-2.8046518476507673e-06,0.28500000000000003
Iz,1,0,77,-2.033310990270182e-06,0.28500000000000003
O2,1,0,78,-2.666434166519173e-06,0.29000000000000004
PO4,1,0,78,-3.4786814646947825e-06,0.29000000000000004
P4,1,0,78,-3.6836767900260347e-06,0.29000000000000004
P6,1,0,78,-3.457771419142856e-06,0.29000000000000004
P2,1,0,78,-4.179859366757694e-06,0.29000000000000004
P1,1,0,78,-3.6242805693863075e-06,0.29000000000000004
P3,1,0,78,-2.7337256408736772e-06,0.29000000000000004
P5,1,0,78,-1.4903573582138284e-06,0.29000000000000004
PO3,1,0,78,-3.002005699216307e-06,0.29000000000000004
O1,1,0,78,-2.745109327337357e-06,0.29000000000000004
Pz,1,0,78,-4.379960195742991e-06,0.29000000000000004
POz,1,0,78,-3.913699983700301e-06,0.29000000000000004
Oz,1,0,78,-2.946005487480889e-06,0.29000000000000004
Iz,1,0,78,-2.012798200618583e-06,0.29000000000000004
O2,1,0,79,-2.4527672745746993e-06,0.29500000000000004
PO4,1,0,79,-3.0857909964695672e-06,0.29500000000000004
P4,1,0,79,-3.4660599111979077e-06,0.29500000000000004
P6,1,0,79,-3.0623212626004605e-06,0.29500000000000004
P2,1,0,79,-3.949351454861192e-06,0.29500000000000004
P1,1,0,79,-3.600795061121839e-06,0.29500000000000004
P3,1,0,79,-2.8520472750130892e-06,0.29500000000000004
P5,1,0,79,-1.840791809280692e-06,0.29500000000000004
PO3,1,0,79,-3.108281179556761e-06,0.29500000000000004
O1,1,0,79,-2.4750913649279896e-06,0.29500000000000004
Pz,1,0,79,-4.25873098592459e-06,0.29500000000000004
POz,1,0,79,-3.843631810820255e-06,0.29500000000000004
Oz,1,0,79,-2.664536248042145e-06,0.29500000000000004
Iz,1,0,79,-1.3990570431467148e-06,0.29500000000000004
O2,1,0,80,-1.9387598502680286e-06,0.30000000000000004
PO4,1,0,80,-2.5280999166626547e-06,0.30000000000000004
P4,1,0,80,-2.9101600277964533e-06,0.30000000000000004
P6,1,0,80,-2.5638335376976666e-06,0.30000000000000004
P2,1,0,80,-3.472152155019756e-06,0.30000000000000004
P1,1,0,80,-3.1946321511040594e-06,0.30000000000000004
P3,1,0,80,-2.55843066559128e-06,0.30000000000000004
P5,1,0,80,-1.6158735347478475e-06,0.30000000000000004
PO3,1,0,80,-2.551543846910869e-06,0.30000000000000004
O1,1,0,80,-2.2123272687491403e-06,0.30000000000000004
Pz,1,0,80,-3.872115055725142e-06,0.30000000000000004
POz,1,0,80,-3.074002105350513e-06,0.30000000000000004
Oz,1,0,80,-2.1399879841065367e-06,0.30000000000000004
Iz,1,0,80,-1.1897126475176854e-06,0.30000000000000004
O2,1,0,81,-1.490224234448261e-06,0.30500000000000005
PO4,1,0,81,-2.2565507919744445e-06,0.30500000000000005
P4,1,0,81,-2.7882018969474508e-06,0.30500000000000005
P6,1,0,81,-2.1405319415162948e-06,0.30500000000000005
P2,1,0,81,-3.5022806516506574e-06,0.30500000000000005
P1,1,0,81,-3.130889709799459e-06,0.30500000000000005
P3,1,0,81,-2.266769182439549e-06,0.30500000000000005
P5,1,0,81,-1.1701089321761664e-06,0.30500000000000005
PO3,1,0,81,-2.5097241487991597e-06,0.30500000000000005
O1,1,0,81,-1.948450783727005e-06,0.30500000000000005
Pz,1,0,81,-3.7523232021844712e-06,0.30500000000000005
POz,1,0,81,-3.0975498612527905e-06,0.30500000000000005
Oz,1,0,81,-1.9781586032022895e-06,0.30500000000000005
Iz,1,0,81,-8.865298903041551e-07,0.30500000000000005
O2,1,0,82,-1.2688524512598212e-06,0.31000000000000005
PO4,1,0,82,-2.386749198753392e-06,0.31000000000000005
P4,1,0,82,-2.9404383606005854e-06,0.31000000000000005
P6,1,0,82,-1.919657563203139e-06,0.31000000000000005
P2,1,0,82,-3.7882503778825208e-06,0.31000000000000005
P1,1,0,82,-3.6394210227964203e-06,0.31000000000000005
P3,1,0,82,-2.5131516725979544e-06,0.31000000000000005
P5,1,0,82,-1.2077183452982342e-06,0.31000000000000005
PO3,1,0,82,-2.8160208542970844e-06,0.31000000000000005
O1,1,0,82,-1.7590162523805017e-06,0.31000000000000005
Pz,1,0,82,-4.1383612577151e-06,0.31000000000000005
POz,1,0,82,-3.197680115599369e-06,0.31000000000000005
Oz,1,0,82,-1.6498441413944715e-06,0.31000000000000005
Iz,1,0,82,-4.7160099860836356e-07,0.31000000000000005
O2,1,0,83,-1.1513684267969527e-06,0.31500000000000006
PO4,1,0,83,-2.091564382202415e-06,0.31500000000000006
P4,1,0,83,-3.0497620762727197e-06,0.31500000000000006
P6,1,0,83,-1.9217805996497158e-06,0.31500000000000006
P2,1,0,83,-3.889819562904415e-06,0.31500000000000006
P1,1,0,83,-3.4704613982791583e-06,0.31500000000000006
P3,1,0,83,-2.3777281835677276e-06,0.31500000000000006
P5,1,0,83,-9.436405453907032e-07,0.31500000000000006
PO3,1,0,83,-2.2818201858844576e-06,0.31500000000000006
O1,1,0,83,-1.4537059726192563e-06,0.31500000000000006
Pz,1,0,83,-4.330324250765179e-06,0.31500000000000006
POz,1,0,83,-2.6861755595295923e-06,0.31500000000000006
Oz,1,0,83,-1.2897166544432358e-06,0.31500000000000006
Iz,1,0,83,-4.6634342293078217e-07,0.31500000000000006
O2,1,0,84,-9.336079165162892e-07,0.31999999999999995
PO4,1,0,84,-2.289841159925244e-06,0.31999999999999995
P4,1,0,84,-3.278437498053147e-06,0.31999999999999995
P6,1,0,84,-1.921715935314497e-06,0.31999999999999995
P2,1,0,84,-4.233367157011701e-06,0.31999999999999995
P1,1,0,84,-3.8181024777499955e-06,0.31999999999999995
P3,1,0,84,-2.4123977889343917e-06,0.31999999999999995
P5,1,0,84,-7.531115921309241e-07,0.31999999999999995
PO3,1,0,84,-2.4014904760540593e-06,0.31999999999999995
O1,1,0,84,-1.5051099926484832e-06,0.31999999999999995
Pz,1,0,84,-4.575238002022035e-06,0.31999999999999995
POz,1,0,84,-2.99681730264658e-06,0.31999999999999995
Oz,1,0,84,-1.3970458304207246e-06,0.31999999999999995
Iz,1,0,84,-4.6812776571383394e-07,0.31999999999999995
O2,1,0,85,-5.680252818092088e-07,0.32499999999999996
PO4,1,0,85,-2.4827147108940604e-06,0.32499999999999996
P4,1,0,85,-3.4388480778752783e-06,0.32499999999999996
P6,1,0,85,-1.7563834160977815e-06,0.32499999999999996
P2,1,0,85,-4.5948737429893655e-06,0.32499999999999996
P1,1,0,85,-4.439723582932567e-06,0.32499999999999996
